AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.66,0.00,0.00,0.00,1.96,0.00,1.19
25-29,0.00,0.93,0.00,0.00,0.00,2.25,0.00,1.53
30-34,0.00,0.66,0.00,0.00,0.00,2.72,0.00,1.75
35-39,0.00,0.93,0.00,0.00,0.00,1.72,10.00,1.46
40-44,0.00,0.83,0.00,0.00,0.00,5.07,0.00,3.25
45-49,0.00,2.98,0.00,0.00,0.00,4.83,0.00,3.93
50-54,0.00,3.58,0.00,0.00,0.00,7.49,0.00,5.69
55-59,0.00,6.22,0.00,0.00,0.00,14.50,0.00,10.57
60-64,0.00,8.31,0.00,0.00,0.00,19.29,14.29,14.76
65-OVER,0.00,6.35,0.00,0.00,0.00,24.62,4.35,18.56
TOTAL,0.00,3.37,0.00,0.00,0.00,11.73,1.73,8.00
