ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,10.64,13.65,0.00,12.43
2016 Primary,3.08,4.20,0.00,3.74
2016 Primary Runoff,1.55,2.33,0.00,2.01
2016 General,32.13,40.15,0.00,36.77
2018 Primary,5.23,6.79,0.00,6.12
2018 Primary Runoff,1.39,1.87,0.00,1.66
2018 General,29.01,39.24,0.00,34.80
